geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-73.76828537909645 7.645935771379591),Inundación,44.5984477119,0.03830797128,3.654748e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.20359216794809 7.6356865339228905),Inundación,47.3152428673,0.03307381899,3.866003e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.77010443417625 7.640403427393518),Inundación,48.9891350832,0.03900941241,4.00586e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.94259925815453 7.611790263695324),Inundación,485.363956391,0.21084973466,0.00039674331,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.25157719597361 7.635192692523976),Inundación,65.8048021739,0.04417917651,5.376239e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.71462564596823 7.634043811882428),Inundación,207.874022495,0.09660054472,0.00016999205,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.62986809150699 7.642007380818702),Inundación,313.107938265,0.12467610912,0.00025657493,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.29574370388842 7.636606745761418),Inundación,28.3385699709,0.03192189058,2.315066e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.84791028719377 7.643764335648178),Inundación,25.815545985,0.0238090045,2.110693e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.85888107805647 7.64393637200985),Inundación,43.4595564631,0.03322586718,3.553213e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.38178762829531 7.6394353674530056),Inundación,63.6913653283,0.05244269064,5.202299e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.6496151969953 7.655253153092503),Inundación,62.8861488738,0.04128860327,5.153361e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-73.77554888873367 7.65430908668984),Inundación,54.7251678509,0.03212792562,4.484703e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.19563134134974 7.645321462728354),Inundación,46.5470573628,0.02583318081,3.803377e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.75225014820192 7.650253077323112),Inundación,49.1989292533,0.03650608282,4.023222e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.7539178823636 7.65498430983163),Inundación,315.531266543,0.15595567003,0.00025857582,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.30476135534926 7.6474572075053775),Inundación,29.004128112,0.02902466999,2.369455e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.23246936522938 7.642240753967996),Inundación,132.903589077,0.06826746974,0.00010858768,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.38043663012895 7.648378850483588),Inundación,49.4915853747,0.03427964258,4.042557e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.85299056748943 7.651573777319763),Inundación,29.4825578788,0.02512882065,2.410532e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-72.94564859105338 7.658362743206724),Inundación,37.829247109,0.03639259587,3.099008e-05,1,21.0,54,['Norte de Santander'],21951.558484,Ley No. 25 de 1910,1230901.56438,21951558484.0
POINT (-77.34669575626268 7.651165497412058),Inundación,26.2026008791,0.02601389151,2.14043e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.86617441268784 7.655018478877777),Inundación,37.9808252593,0.02599889568,3.105318e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.68207509594482 7.664243424557155),Inundación,63.0203545997,0.03260021416,5.164506e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-74.77779706592625 7.6606466490237555),Inundación,69.6650856244,0.03800773776,5.708419e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.76769141493197 7.664956339457847),Inundación,49.0041483697,0.04652207352,4.01596e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.25974727410234 7.653561082528779),Inundación,88.2450273522,0.06067950641,7.209792e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.21427304450471 7.6547848749393275),Inundación,27.461571688,0.02510315083,2.243865e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.6890628350449 7.654888469967526),Inundación,103.631458101,0.04184294494,8.475363e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.7988929364104 7.669386905446364),Inundación,37.1884586165,0.02725937947,3.047695e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-73.63231979097037 7.667220798727263),Inundación,64.4467831442,0.0355745445,5.281371e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.92100912157606 7.660750801745024),Inundación,27.1069737625,0.01757247405,2.216093e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.29482617297744 7.6658771935143575),Inundación,59.932916095,0.0454474845,4.909549e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.24056235586002 7.657914062906748),Inundación,30.8829525423,0.02730388788,2.523316e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.86559510210363 7.662522355423771),Inundación,48.0393982507,0.03314255758,3.927779e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.64580360213031 7.671218792725754),Inundación,51.4164434419,0.02792014952,4.213597e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.90811145404494 7.656132251018517),Inundación,79.9078439667,0.0720003987,6.532829e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.77446582190969 7.667717890101657),Inundación,58.2568999209,0.06181846069,4.774273e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-74.83452946295888 7.669896368789808),Inundación,65.366273436,0.05760221299,5.356151e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.87568382543604 7.658130406434422),Inundación,126.984536157,0.06849730661,0.00010382181,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.35167662612143 7.656321670158094),Inundación,98.4302302612,0.06464231414,8.040555e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.75646543918857 7.667891108307411),Inundación,33.1187928047,0.0194650181,2.708367e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.7054951100859 7.699544042278881),Inundación,"1,763.70884143",1.50301918496,0.00144253597,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.285983407857 7.674901161351992),Inundación,26.1308947575,0.02113383002,2.140633e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.74230899534268 7.670292073594734),Inundación,27.9320191233,0.02255696273,2.284271e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.85202130519022 7.665400052328021),Inundación,740.803890814,0.20109623964,0.0006071083,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-77.29630780049459 7.662617261292324),Inundación,165.596563435,0.0979353227,0.00013528892,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.65742759469417 7.677161445392583),Inundación,56.7542695394,0.04239217573,4.651111e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-73.6925009647104 7.680815338666296),Inundación,28.1630655292,0.03021357788,2.308051e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-73.68632825099472 7.683742468136832),Inundación,28.5648280245,0.02094475286,2.340989e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.9753816940034 7.6742157046970565),Inundación,37.5041980058,0.02631361158,3.06591e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.85184172805427 7.672787911159517),Inundación,109.916638124,0.06507979801,8.987382e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.3508481883641 7.67151758457464),Inundación,51.3382742857,0.03482754475,4.193867e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.79700568384192 7.685095677541507),Inundación,32.9660570129,0.03536122173,2.701755e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-74.77868753346687 7.686115811892447),Inundación,53.5844399554,0.04126089181,4.391011e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.76856149646035 7.684078331301511),Inundación,88.2756187551,0.0463511885,7.234631e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.87176315718176 7.676192218607926),Inundación,91.7186764684,0.06394606488,7.499226e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.76078920424143 7.680600897559268),Inundación,54.4855509612,0.02838951897,4.455783e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.9917801054884 7.680703740081085),Inundación,44.3020638235,0.03145635736,3.621575e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.85895707170056 7.689809446455294),Inundación,52.5871089064,0.03907881779,4.309166e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.7436277459996 7.68008709213968),Inundación,125.419610332,0.07998740404,0.00010256982,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.33890791026924 7.673523472166802),Inundación,173.562438454,0.08251530356,0.00014178863,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.77281273696538 7.691639346198685),Inundación,27.5322751059,0.03674672345,2.256449e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-74.7517243059929 7.694959734859224),Inundación,25.3584249438,0.02848156546,2.078078e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.77021011184118 7.688113019990821),Inundación,25.5702375902,0.02066540628,2.091117e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.84820490300882 7.685430227286078),Inundación,159.315408262,0.07212528332,0.00013026953,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.74401755845075 7.698442495681492),Inundación,60.0677743978,0.04237161287,4.922995e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.9721166986538 7.687222143811541),Inundación,89.2518149266,0.04744415312,7.296457e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.87225632986684 7.698129874041084),Inundación,61.1823829775,0.0614726862,5.009648e-05,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-76.68976974956908 7.696183392118728),Inundación,34.6517871469,0.02522465045,2.834217e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.33974000059537 7.604421529371521),Inundación,563.876383757,1.46747615611,0.00046197736,1,21.0,54,['Norte de Santander'],21951.558484,Ley No. 25 de 1910,1230901.56438,21951558484.0
POINT (-76.7036417649642 7.6958975451328255),Inundación,65.6425944694,0.05091739897,5.368876e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.49868590970867 7.703867942840031),Inundación,27.4717957181,0.01979698575,2.25025e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.75258868154528 7.6948093514128235),Inundación,169.806282154,0.09875134057,0.00013887254,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.2688090345021 7.6877654024503785),Inundación,85.9166394121,0.05277806498,7.019989e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.76524931223787 7.702520583161379),Inundación,57.445845255,0.06709311802,4.708173e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.98860923465708 7.694770957614377),Inundación,52.3392898995,0.04340881513,4.278759e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.67069900479675 7.7012246091080465),Inundación,55.7540405639,0.03039511353,4.560388e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.20357956437545 7.700714090371506),Inundación,33.8519011265,0.02515950748,2.766363e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-74.892693899953 7.712602883137284),Inundación,51.6908957192,0.03909815808,4.235881e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.0066203714658 7.7023309849674035),Inundación,28.9913719126,0.02748880089,2.370023e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.8276824481743 7.705593030622632),Inundación,59.0017371568,0.03217325604,4.824862e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.33419750660592 7.693990170001507),Inundación,195.397116011,0.098034766,0.00015963508,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.36726522926136 7.700646201401291),Inundación,75.5700868995,0.038091721,6.1736e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.29215995055439 7.7014226213173185),Inundación,66.1022668155,0.0525990866,5.400943e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.76322090465298 7.706750968624686),Inundación,145.862776139,0.07849194452,0.00011929208,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.69029921880656 7.707876692306787),Inundación,76.7635670429,0.04000604884,6.278761e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.26675420618564 7.708063543293493),Inundación,32.6254625763,0.02467169084,2.665863e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.90902986463388 7.705810849853375),Inundación,90.4149043808,0.04812994938,7.392663e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.14625061209945 7.616807321381707),Inundación,458.155440224,0.54778422651,0.00037495087,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-75.49158629803212 7.718292559070584),Inundación,46.055100494,0.03265713836,3.77258e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.31595094057742 7.709346310447565),Inundación,54.8999295205,0.02974142186,4.485522e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-75.11995090774049 7.72150942664134),Inundación,37.7851741523,0.02800668538,3.096028e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.97598460290246 7.706836340452096),Inundación,136.67658158,0.08154558069,0.00011173927,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.88405929412271 7.697359011342522),Inundación,425.663239861,0.19021938841,0.00034804628,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.90177453692178 7.711859451691428),Inundación,53.3001922076,0.04342482901,4.35814e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.68007437354858 7.715255082375635),Inundación,66.4439108616,0.03312679152,5.43486e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.76986719769371 7.715841196460962),Inundación,28.4261004363,0.02065815973,2.324818e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.92074456706602 7.714462227911272),Inundación,42.1163527073,0.0327748488,3.443592e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.86531940639456 7.724013726986619),Inundación,72.247472889,0.03400378967,5.921678e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-77.29553482734207 7.715351229556121),Inundación,30.0600480462,0.01996933836,2.456146e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.83991858873786 7.716149452097053),Inundación,31.7051854961,0.02948631645,2.592699e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.33090228691023 7.712008858494705),Inundación,37.2480133604,0.03056035685,3.043226e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-77.23730943014566 7.715320170733207),Inundación,74.2105488066,0.04907368617,6.064272e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-75.13563783932484 7.721541898761371),Inundación,71.4746123683,0.06939150076,5.856403e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.69648602057043 7.718540579110799),Inundación,45.4301956785,0.04081088204,3.71595e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.80948596122903 7.7258777443080335),Inundación,43.7307827765,0.03722176941,3.583827e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.09690046718522 7.7272486943317045),Inundación,29.6321278949,0.02354376525,2.428053e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.87226472800107 7.721436357278079),Inundación,115.619151703,0.07012901005,9.46747e-05,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-75.4805210624599 7.7272526866806635),Inundación,105.983822365,0.07248348521,8.681873e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.0916343978064 7.72982042012196),Inundación,30.7422946999,0.0300594831,2.519043e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.30663361319107 7.697750545977855),Inundación,325.430317773,0.1803628893,0.00026588596,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-74.7997922818434 7.732515928967913),Inundación,67.6189155375,0.03730039605,5.541617e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.88308041650407 7.725835048677955),Inundación,42.8620676184,0.03278411612,3.504881e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.22373803010966 7.724943297023843),Inundación,39.7662530929,0.02875801501,3.24974e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.67961995472919 7.737804251922193),Inundación,29.2147898873,0.02696692694,2.39455e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-73.73619198891531 7.736862162421133),Inundación,46.9110425344,0.03061480362,3.845039e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-77.19713976072921 7.712871366269233),Inundación,161.330695068,0.10425226258,0.00013184407,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-75.87181462910615 7.735577592365544),Inundación,32.0143142181,0.02185195379,2.621578e-05,1,17.0,23,['Córdoba'],25083.7516199,Ley No. 9 de 1951,1063115.80374,25083751619.9
POINT (-76.68809099558027 7.729894933557693),Inundación,87.1818348595,0.04313024611,7.131296e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.8881230451229 7.73967876639486),Inundación,35.8436311178,0.0268591217,2.937995e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
POINT (-76.76772727631314 7.732063709799404),Inundación,50.5035860839,0.04443336174,4.130585e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.70957694184031 7.727650790344868),Inundación,131.449690067,0.06387187338,0.00010751895,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.79273557609942 7.715439069927947),Inundación,342.559916446,0.21297138703,0.00028015058,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-75.13605198785343 7.741522267315463),Inundación,32.9927051042,0.02050796944,2.703441e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.90279782988529 7.731772739868225),Inundación,38.309452328,0.02878492397,3.132547e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.31384763158867 7.72502125138237),Inundación,135.724905443,0.08769671765,0.00011089661,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-74.8134949606395 7.738168675263523),Inundación,75.409776313,0.07162498631,6.18015e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-74.79726995316051 7.745357167310375),Inundación,33.6866854821,0.03581721808,2.760832e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.85770547944009 7.717491276150033),Inundación,884.666299023,0.43212156975,0.00072341883,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.77796813799362 7.739051970724708),Inundación,91.7936894212,0.06480831272,7.52392e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-76.68564567594917 7.740440191803137),Inundación,50.2292223439,0.02557907073,4.108764e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.92594922589879 7.728431894306313),Inundación,106.417928862,0.08761103334,8.701334e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.12091883703525 7.734375534489561),Inundación,54.2833163869,0.04038884782,4.437038e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-76.70813718881895 7.741373144764707),Inundación,45.3024654154,0.02412906665,3.70563e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-77.19322579840431 7.732919561398459),Inundación,80.1917978199,0.04993230817,6.553856e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-73.68186337426593 7.74958898713507),Inundación,36.7912059388,0.03087391692,3.015624e-05,1,8.0,68,['Santander'],30436.998027,Constitución Política de Colombia 1886,1314791.81761,30436998027.0
POINT (-75.28409365146942 7.747731512162822),Inundación,60.008022353,0.03115286999,4.916666e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.8805655236435 7.736656038901558),Inundación,59.6981848839,0.05152514098,4.881733e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-76.69904148596451 7.744047146747221),Inundación,29.282434949,0.02021662864,2.395281e-05,1,13.0,05,['Antioquia'],62785.8059101,Constitución Política de Colombia 1886,2358396.04232,62785805910.1
POINT (-73.8743468605606 7.75135742889494),Inundación,114.227101869,0.08264481031,9.36309e-05,1,31.0,13,['Bolívar'],26650.7055036,Constitución Política de Colombia 1886,1652581.80841,26650705503.6
